PATH,PSNR,NRMSE,SSI,NMI
84,17.47383447796959,0.23497543015470887,0.882084329506512,1.7481675733901234
85,15.19682886137647,0.3712744496160252,0.8123465195116003,1.7404988078545416
86,12.988635335620192,0.5401341670218632,0.7745618167415975,1.7088842937690154
87,21.28085743703715,0.12290551986669676,0.9140916210379849,1.7895277347985465
88,14.43092159328598,0.38082961237757523,0.7971646924623137,1.7136513102141757
89,16.085705903916192,0.2531934194534682,0.8508963834711367,1.8035933664924304
90,14.742890537750785,0.32395211659809625,0.8349232069966458,1.7081078762953124
91,22.022597871897055,0.09982944585959559,0.9407723271003264,1.8458755376179388
92,15.093339513834003,0.2878458303549615,0.8267686809883704,1.8045828178271166
93,17.332029801583296,0.2148305343799155,0.85425894199972,1.7393099224483881
94,17.26580602159613,0.2378974861039691,0.8664879522892082,1.8272510753965372
95,18.206380568635065,0.23343352322599678,0.8487098448048916,1.7076221177805995
96,21.275460703950053,0.13033019968254517,0.9245959876455232,1.7465914573474193
97,15.665017435724351,0.29313406072662607,0.8110278775753716,1.7277403426202322
98,17.454558238409202,0.2075775360141178,0.8732266898161503,1.8089340363588613
99,14.838908770965517,0.3569521104068396,0.7718096215951861,1.7884595576563915
100,20.48612427618087,0.13880842535863933,0.909311548704993,1.8404578222817773
101,14.564572552850022,0.4005038136035458,0.8206187509900137,1.7803642800366026
102,14.506103518274944,0.3255184079152212,0.8084304759814099,1.777296235170917
103,16.80208172593212,0.28499047224802254,0.826521950652259,1.825681486093709
104,16.30818783320557,0.26824241455993825,0.8403022075539927,1.7416523596494506
105,15.221421987675578,0.32732532234010764,0.8280298820291384,1.7487836650614659
106,21.493566806798334,0.13854089045248527,0.917920806205154,1.7988821081748574
107,14.61013023114228,0.33256928517206696,0.8194111492951206,1.780184301434656
108,14.793664230937466,0.3156242079926443,0.8022004137321191,1.7951506516966622
109,14.561983850247383,0.36862938732125633,0.7791025117362809,1.7771892037889354
110,14.600089612218524,0.3986952967192889,0.8033884591774216,1.7650912344019385
111,12.635854789877284,0.819904497175258,0.7871546915585669,1.6073210994481368
112,20.229260342397176,0.15516387324692396,0.9016377941879807,1.7341122523755397
113,18.018869378235557,0.19136889572508214,0.8609784648719353,1.8091155762400761
114,13.781091986024418,0.3741372800083255,0.8292688880829443,1.7989124774171659
115,14.610871102827588,0.3520730112284803,0.7645959640679977,1.7797161019127574
116,14.250298936746022,0.4599100063076937,0.761289862113374,1.71301647145942
117,22.42423301684745,0.10660966384584722,0.9591417220336609,1.8850687122249916
118,15.211928794937412,0.3215568920165411,0.7826253216209037,1.723057552214595
119,14.132890123166305,0.4142865853843573,0.7767448532959623,1.8076177702242884
120,14.745515833165195,0.30217123269780893,0.8149049487530395,1.7976884278524494
